5,4	4,82	5,33
5,42	4,8	5,255
5,44	4,805	5,22
5,46	4,8	5,37
5,48	4,8	5,31
5,5	4,82	5,235
5,52	4,82	5,21
5,54	4,82	5,21
5,56	4,8	5,135
5,58	4,815	5,215
5,6	4,82	5,275
5,62	4,82	5,08
5,64	4,81	5,285
5,66	4,815	5,105
5,68	4,815	5,255
5,7	4,82	5,28
5,72	4,82	5,15
5,74	4,82	5,265
5,76	4,795	5,365
5,78	4,8	5,205
5,8	4,815	5,22
5,82	4,82	5,36
5,84	4,82	5,39
5,86	4,815	5,25
5,88	4,795	5,045
5,9	4,8	5,305
5,92	4,82	5,35
5,94	4,82	5,18
5,96	4,82	5,27
5,98	4,8	5,37
6	4,815	5,335
6,02	4,815	5,215
6,04	4,82	5,38
6,06	4,82	5,39
6,08	4,82	5,38
6,1	4,82	5,255
6,12	4,815	5,275
6,14	4,8	5,41
6,16	4,81	5,4
6,18	4,82	5,36
6,2	4,81	5,25
6,22	4,8	5,25
6,24	4,805	5,335
6,26	4,8	5,36
6,28	4,815	5,395
6,3	4,82	5,37
6,32	4,82	5,27
6,34	4,81	5,265
6,36	4,805	5,325
6,38	4,815	5,475
6,4	4,83	5,36
6,42	4,825	5,055
6,44	4,82	5,23
6,46	4,815	5,275
6,48	4,82	5,02
6,5	2,945	5,185
6,52	-0,02	5,1
6,54	0,005	5,29
6,56	0,02	5,28
6,58	0,015	5,13
6,6	0,005	5,17
6,62	-0,02	5,115
6,64	0,005	4,97
6,66	0,005	4,92
6,68	0,01	4,815
6,7	-0,02	4,705
6,72	-0,02	4,78
6,74	0,005	4,765
6,76	0,015	4,605
6,78	0,02	4,555
6,8	-0,02	4,535
6,82	-0,025	4,455
6,84	-0,005	4,365
6,86	0,015	4,28
6,88	0,01	4,08
6,9	-0,02	4,08
6,92	-0,015	3,94
6,94	0	3,955
6,96	0,015	3,87
6,98	-0,005	3,855
7	-0,02	3,745
7,02	-0,01	3,64
7,04	0,02	3,605
