24,301	8,635	6,72
24,4	8,645	6,715
24,5	8,635	6,705
24,601	8,635	6,72
24,7	8,64	6,72
24,801	8,63	6,715
24,901	8,64	6,715
25,001	8,635	6,715
25,1	8,64	6,71
25,2	8,63	6,71
25,3	8,645	6,705
25,4	8,64	6,715
25,5	8,64	6,72
25,601	8,645	6,72
25,7	8,64	6,705
25,8	8,645	6,71
25,9	8,645	6,71
26,001	8,645	6,695
26,1	8,645	6,72
26,201	8,63	6,715
26,3	8,64	6,72
26,401	8,64	6,7
26,5	8,645	6,705
26,601	8,64	6,72
26,7	8,64	6,71
26,8	8,64	6,71
26,901	8,645	6,705
27	8,64	6,71
27,1	8,635	6,705
27,201	8,635	6,715
27,3	8,63	6,71
27,399	8,63	6,715
27,5	8,63	6,71
27,601	8,635	6,71
27,701	8,645	6,72
27,8	8,635	6,71
27,9	8,64	6,71
27,999	8,645	6,7
28,099	8,65	6,7
28,2	8,645	6,715
28,301	8,64	6,7
28,4	8,635	6,715
28,501	8,65	6,71
28,6	8,645	6,72
28,7	8,64	6,715
28,8	8,635	6,72
28,9	8,63	6,7
29	8,645	6,72
29,101	8,65	6,71
29,2	8,64	6,715
29,3	8,645	6,71
29,4	8,63	6,7
29,5	8,645	6,71
29,6	8,635	6,715
29,7	8,645	6,715
29,801	8,64	6,71
29,901	8,635	6,705
30	8,65	6,715
30,1	8,635	6,71
30,2	8,645	6,71
30,3	8,64	6,71
30,4	8,635	6,72
30,5	8,645	6,715
30,6	8,64	6,705
30,701	8,645	6,71
30,8	8,645	6,72
30,9	8,63	6,71
31,001	8,64	6,715
31,101	8,635	6,71
31,2	8,635	6,695
31,3	8,63	6,715
31,4	8,64	6,695
31,5	8,635	6,71
31,6	8,635	6,7
31,701	8,63	6,715
31,801	8,63	6,72
31,9	8,63	6,695
32	8,645	6,705
32,1	8,63	6,705
32,199	8,63	6,695
32,3	8,62	6,705
32,4	8,64	6,71
32,5	8,645	6,7
32,6	8,645	6,71
32,702	8,635	6,72
32,8	8,635	6,71
32,9	8,64	6,71
33,001	8,645	6,715
33,1	8,63	6,7
33,201	8,645	6,72
33,301	8,635	6,71
33,4	8,635	6,705
33,5	8,64	6,705
33,601	8,645	6,72
33,7	8,635	6,715
33,8	8,635	6,725
33,9	8,64	6,72
34	8,645	6,71
34,099	8,635	6,72
34,2	8,645	6,71
34,299	8,645	6,705
34,4	8,635	6,715
34,5	8,63	6,71
34,601	8,64	6,715
34,7	8,635	6,71
34,8	8,63	6,715
34,9	8,63	6,72
34,999	8,645	6,705
35,1	8,64	6,705
35,201	8,645	6,71
35,301	8,635	6,695
35,401	8,605	6,71
35,5	8,595	6,715
35,601	8,23	6,71
35,702	7,695	6,71
35,8	7,35	6,72
35,901	7,34	6,715
36,001	7,355	6,72
36,101	7,39	6,715
36,2	7,405	6,72
36,3	7,48	6,715
36,401	7,44	6,71
36,501	7,455	6,715
36,6	7,485	6,695
36,7	7,54	6,725
36,8	7,575	6,715
36,9	7,615	6,71
37,001	7,59	6,71
37,1	7,605	6,715
37,201	7,635	6,71
37,301	7,65	6,725
37,401	7,66	6,71
37,5	7,68	6,72
37,6	7,725	6,725
37,699	7,76	6,725
37,8	7,765	6,71
37,9	7,79	-0,03
38,001	7,73	-0,03
38,101	7,76	-0,005
38,2	7,83	-0,01
38,3	7,875	-0,015
38,4	7,885	-0,005
38,5	7,915	-0,025
38,599	7,9	-0,01
38,7	7,905	-0,01
38,8	7,925	-0,01
38,9	7,94	-0,01
39	7,925	-0,015
39,101	7,95	-0,015
39,2	7,955	-0,01
39,301	7,955	-0,01
39,4	7,965	-0,005
39,499	7,965	-0,005
