4,14	9,51	5,89
4,16	9,52	5,91
4,18	9,52	5,92
4,2	9,515	5,935
4,22	9,51	5,945
4,24	9,515	5,965
4,26	9,525	5,985
4,28	9,51	5,995
4,3	9,52	6,02
4,32	9,505	6,025
4,34	9,51	6,055
4,36	9,525	6,1
4,38	9,505	6,1
4,4	9,515	6,13
4,42	9,525	6,14
4,44	9,525	6,175
4,46	9,52	6,2
4,48	9,52	6,22
4,5	9,51	6,225
4,52	9,51	6,27
4,54	9,525	6,3
4,56	9,52	6,32
4,58	9,51	6,335
4,6	9,515	6,35
4,62	9,525	6,395
4,64	9,515	6,4
4,66	9,51	6,42
4,68	9,52	6,45
4,7	9,525	6,475
4,72	9,52	6,495
4,74	9,51	6,5
4,76	9,525	6,545
4,78	9,505	6,545
4,8	9,51	6,56
4,82	9,505	6,585
4,84	9,51	6,605
4,86	9,525	6,635
4,88	9,52	6,65
4,9	9,525	6,68
4,92	9,505	6,685
4,94	9,505	6,705
4,96	9,525	6,74
4,98	9,515	6,745
5	9,505	6,745
5,02	9,515	6,77
5,04	9,525	6,8
5,06	9,525	6,82
5,08	9,525	6,84
5,1	9,52	6,855
5,12	9,505	6,855
5,14	9,51	6,875
5,16	9,52	6,9
5,18	9,505	6,905
5,2	9,51	6,925
5,22	9,525	6,96
5,24	9,51	6,965
5,26	9,52	6,99
5,28	9,52	7,01
5,3	9,52	7,02
5,32	9,505	7,015
5,34	9,52	7,045
5,36	9,525	7,07
5,38	9,52	7,08
5,4	9,505	7,07
5,42	9,5	7,085
5,44	9,515	7,115
5,46	9,525	7,135
5,48	9,51	7,125
5,5	9,52	7,16
5,52	9,52	7,17
5,54	9,505	7,165
5,56	9,51	7,19
5,58	9,52	7,21
5,6	9,52	7,215
5,62	9,515	7,235
5,64	9,505	7,225
5,66	9,505	7,245
5,68	9,505	7,245
5,7	9,51	7,27
5,72	9,525	7,29
5,74	9,515	7,295
5,76	9,515	7,305
5,78	9,525	7,32
5,8	9,52	7,335
5,82	9,52	7,34
5,84	9,52	7,35
5,86	9,515	7,355
5,88	9,505	7,355
5,9	9,51	7,37
5,92	9,505	7,37
5,94	9,525	7,41
5,96	9,52	7,41
5,98	9,505	7,405
6	9,51	7,42
6,02	9,505	7,42
6,04	9,525	7,455
6,06	9,52	7,45
6,08	9,525	7,46
6,1	9,52	7,47
6,12	9,505	7,45
6,14	9,515	7,48
6,16	9,525	7,5
6,18	9,51	7,485
6,2	9,515	7,495
6,22	9,505	7,51
6,24	9,51	7,51
6,26	9,51	7,51
6,28	9,515	7,53
6,3	9,525	7,545
6,32	9,52	7,54
6,34	9,505	7,535
6,36	9,525	7,56
6,38	9,52	7,575
6,4	9,515	7,56
6,42	9,51	7,565
6,44	9,505	7,575
6,46	9,51	7,585
6,48	9,525	7,605
6,5	9,515	7,595
6,52	9,52	7,61
6,54	9,51	7,61
6,56	9,505	7,61
6,58	9,52	7,635
6,6	9,515	7,635
6,62	9,52	7,635
6,64	9,52	7,64
6,66	9,505	7,635
6,68	9,515	7,655
6,7	9,505	7,65
6,72	9,525	7,67
6,74	9,52	7,67
6,76	9,505	7,665
6,78	9,51	7,665
6,8	9,525	7,69
6,82	9,525	7,695
6,84	9,52	7,7
6,86	9,52	7,71
6,88	9,525	7,72
6,9	9,515	7,715
6,92	9,51	7,715
6,94	9,505	7,705
6,96	9,525	7,73
6,98	9,525	7,73
7	9,515	7,725
7,02	9,515	7,73
7,04	9,52	7,735
7,06	9,505	7,735
7,08	9,505	7,73
7,1	9,505	7,735
7,12	9,525	7,765
7,14	9,52	7,765
7,16	9,505	7,76
7,18	9,525	7,78
7,2	9,525	7,78
7,22	9,52	7,79
7,24	9,515	7,78
7,26	9,515	7,785
7,28	9,515	7,785
7,3	9,505	7,785
7,32	9,525	7,81
7,34	9,525	7,81
7,36	9,52	7,805
7,38	9,515	7,81
7,4	9,525	7,815
7,42	9,525	7,82
7,44	9,525	7,82
7,46	9,515	7,815
7,48	9,525	7,83
7,5	9,505	7,815
7,52	9,505	7,815
7,54	9,525	7,83
7,56	9,52	7,83
7,58	9,51	7,825
7,6	9,515	7,835
7,62	9,525	7,845
7,64	9,515	7,84
7,66	9,525	7,855
7,68	9,525	7,86
7,7	9,525	7,87
7,72	9,515	7,855
7,74	9,515	7,86
7,76	9,51	7,86
7,78	9,525	7,87
7,8	9,52	7,87
7,82	9,525	7,875
7,84	9,52	7,87
7,86	9,52	7,87
7,88	9,52	7,875
7,9	9,51	7,87
7,92	9,525	7,89
7,94	9,525	7,89
7,96	9,52	7,895
7,98	9,515	7,885
8	9,525	7,895
8,02	9,525	7,9
8,04	9,52	7,895
8,06	9,525	7,9
8,08	9,52	7,895
8,1	9,515	7,895
8,12	9,515	7,9
8,14	9,525	7,915
8,16	9,51	7,905
8,18	9,51	7,9
8,2	9,525	7,91
8,22	9,52	7,905
8,24	9,52	7,905
8,26	9,505	7,9
8,28	9,525	7,925
8,3	9,525	7,925
8,32	9,52	7,92
8,34	9,515	7,915
8,36	9,52	7,92
8,38	9,52	7,915
8,4	9,5	7,905
8,42	9,51	7,92
8,44	9,515	7,925
8,46	9,525	7,94
8,48	9,52	7,93
8,5	9,52	7,93
8,52	9,51	7,915
8,54	9,515	7,93
8,56	9,52	7,94
8,58	9,505	7,925
8,6	9,505	7,93
8,62	9,51	7,925
8,64	9,52	7,94
8,66	9,525	7,94
8,68	9,525	7,95
8,7	9,51	7,935
8,72	9,505	7,93
8,74	9,515	7,94
8,76	9,52	7,935
8,78	9,51	7,93
8,8	9,515	7,935
8,82	9,525	7,95
8,84	9,525	7,955
8,86	9,52	7,95
8,88	9,52	7,95
8,9	9,52	7,945
8,92	9,505	7,93
8,94	9,52	7,955
8,96	9,525	7,96
8,98	9,5	7,935
9	9,515	7,945
9,02	9,515	7,945
9,04	9,525	7,965
9,06	9,525	7,965
9,08	9,52	7,96
9,1	9,515	7,96
9,12	9,51	7,95
9,14	9,505	7,945
9,16	9,52	7,96
9,18	9,51	7,955
9,2	9,525	7,97
9,22	9,515	7,955
9,24	9,52	7,96
9,26	9,52	7,955
9,28	9,51	7,955
9,3	9,515	7,965
9,32	9,505	7,955
9,34	9,52	7,96
9,36	9,505	7,955
9,38	9,515	7,97
9,4	9,525	7,98
9,42	9,52	7,975
9,44	9,525	7,98
9,46	9,525	7,975
9,48	9,52	7,975
9,5	9,515	7,97
9,52	9,505	7,955
9,54	9,525	7,97
9,56	9,525	7,97
9,58	9,505	7,955
9,6	9,525	7,98
9,62	9,515	7,97
9,64	9,51	7,965
9,66	9,525	7,97
9,68	9,525	7,98
9,7	9,52	7,98
9,72	9,505	7,975
9,74	9,51	7,97
9,76	9,525	7,98
9,78	9,505	7,965
9,8	9,505	7,975
9,82	9,51	7,975
9,84	9,525	7,985
9,86	9,525	7,98
9,88	9,525	7,99
9,9	9,52	7,99
9,92	9,52	7,995
9,94	9,505	7,97
9,96	9,525	7,99
9,98	9,52	7,98
10	9,52	7,985
10,02	9,505	7,98
10,04	9,505	7,975
10,06	9,505	7,965
10,08	9,515	7,975
10,1	9,515	7,98
10,12	9,525	7,99
10,14	9,51	7,975
10,16	9,505	7,965
10,18	9,525	7,98
10,2	9,525	7,99
10,22	9,52	7,99
10,24	9,52	7,98
10,26	9,52	7,975
10,28	9,52	7,98
10,3	9,505	7,97
10,32	9,515	7,98
10,34	9,525	7,98
10,36	9,52	7,98
10,38	9,505	7,97
10,4	9,51	7,985
10,42	9,525	7,99
10,44	9,525	7,99
10,46	9,525	7,99
10,48	9,525	8,005
10,5	9,52	7,995
10,52	9,52	7,99
10,54	9,51	7,98
10,56	9,52	8
10,58	9,505	7,99
10,6	9,51	7,995
10,62	9,51	7,99
10,64	9,515	8
10,66	9,505	7,995
10,68	9,505	7,995
10,7	9,505	7,99
10,72	9,52	8,01
10,74	9,52	8,015
10,76	9,51	8,005
10,78	9,505	7,995
10,8	9,525	8,01
10,82	9,515	8,01
10,84	9,525	8,02
10,86	9,52	8,01
10,88	9,525	8,01
10,9	9,52	8,01
10,92	9,52	8,01
10,94	9,505	8
10,96	9,525	8,01
10,98	9,52	8,01
11	9,52	8,01
11,02	9,525	8,02
11,04	9,52	8,005
11,06	9,52	8,01
11,08	9,52	8,015
11,1	9,505	8,005
11,12	9,515	8,015
11,14	9,525	8,02
11,16	9,505	8
11,18	9,515	8,015
11,2	9,515	8,015
11,22	9,515	8,005
11,24	9,515	8,01
11,26	9,525	8,02
11,28	9,525	8,02
11,3	9,525	8,01
11,32	9,52	8,005
11,34	9,525	8,015
11,36	9,505	8
11,38	9,525	8,01
11,4	9,52	7,995
11,42	9,52	8
11,44	9,515	8
11,46	9,515	8
11,48	9,505	7,99
11,5	9,525	8,005
11,52	9,52	8,015
11,54	9,52	8,01
11,56	9,505	8
11,58	9,52	8,015
11,6	9,525	8,02
11,62	9,505	8,005
11,64	9,505	8
11,66	9,505	7,99
11,68	9,515	8,01
11,7	9,525	8,025
11,72	9,52	8,015
11,74	9,515	8
11,76	9,525	8,01
11,78	9,525	8,02
11,8	9,505	8
11,82	9,51	7,995
11,84	9,515	8
11,86	9,525	8,015
11,88	9,52	8,015
11,9	9,52	8,005
11,92	9,505	7,995
11,94	9,525	8,02
11,96	9,52	8,015
11,98	9,505	7,995
12	9,51	7,995
12,02	9,52	8,01
12,04	9,525	8,02
12,06	9,52	8,015
12,08	9,52	8,015
12,1	9,505	7,995
12,12	9,525	8,02
12,14	9,525	8,02
12,16	9,51	8
12,18	9,525	8,01
12,2	9,525	8,02
12,22	9,525	8,02
12,24	9,51	8
12,26	9,52	8,005
12,28	9,52	8
12,3	9,51	8
12,32	9,52	8,005
12,34	9,52	8
12,36	9,51	7,995
12,38	9,51	8
12,4	9,52	8,02
12,42	9,515	8,005
12,44	9,52	8,005
12,46	9,505	8
12,48	9,525	8,025
12,5	9,525	8,02
12,52	9,52	8,01
12,54	9,505	8
12,56	9,51	8,01
12,58	9,525	8,02
12,6	9,505	7,995
