MIN=0	0	-10	-10
MAX=40	1	10	10
SCALE=40	0,5	5	5
DEC=1	0	2	2
DEF="Tiempo" t / s	"Nivel" I_2	"Tensión" U_A1 / V	"Tensión" U_B1 / V
20,5	0	4,32	5,65
20,6	0	4,34	5,655
20,7	0	4,35	5,64
20,801	0	4,375	5,645
20,9	0	4,385	5,655
20,999	0	4,4	5,65
21,1	0	4,415	5,655
21,2	0	4,435	5,645
21,3	0	4,45	5,65
21,4	0	4,46	5,65
21,501	0	4,485	5,64
21,6	0	4,485	5,655
21,7	0	4,515	5,645
21,8	0	4,52	5,64
21,9	0	4,535	5,64
21,999	0	4,56	5,64
22,1	0	4,585	5,64
22,201	0	4,59	5,65
22,3	0	4,615	5,655
22,401	0	4,615	5,645
22,501	0	4,635	5,655
22,601	0	4,66	5,64
22,7	0	4,665	5,655
22,799	0	4,685	5,64
22,9	0	4,7	5,655
23	0	4,71	5,635
23,1	0	4,735	5,65
23,2	0	4,74	5,65
23,3	0	4,765	5,64
23,4	0	4,77	5,655
23,501	0	4,795	5,64
23,6	0	4,81	5,65
23,701	0	4,805	5,635
23,8	0	4,83	5,65
23,9	0	4,85	5,655
24,001	0	4,87	5,635
24,1	0	4,89	5,65
24,201	0	4,89	5,65
24,3	0	4,915	5,65
24,401	0	4,93	5,655
24,501	0	4,935	5,645
24,6	0	4,94	5,64
24,7	0	4,975	5,64
24,799	0	4,985	5,65
24,9	0	4,96	5,65
25	0	4,94	5,655
25,101	0	4,935	5,65
25,2	0	4,9	5,65
25,3	0	4,87	5,65
25,4	0	4,83	5,655
25,5	0	4,805	5,65
25,601	0	4,8	5,64
25,7	0	4,76	5,645
25,8	0	4,725	5,655
25,901	0	4,71	5,655
26	0	4,695	5,65
26,101	0	4,66	5,655
26,2	0	4,64	5,645
26,301	0	4,64	5,655
26,4	0	4,635	5,64
26,501	0	4,625	5,645
26,6	0	4,6	5,655
26,7	0	4,62	5,655
26,8	0	4,62	5,655
26,899	0	4,625	5,655
27	0	4,59	5,645
27,1	0	4,615	5,65
27,2	0	4,61	5,645
27,3	0	4,6	5,65
27,4	0	4,6	5,655
27,501	0	4,605	5,65
27,6	0	4,59	5,655
27,7	0	4,58	5,645
27,801	0	4,595	5,655
27,9	0	4,59	5,64
28	0	4,585	5,645
28,1	0	4,58	5,64
28,2	0	4,575	5,655
28,3	0	4,58	5,64
28,4	0	4,585	5,655
28,5	0	4,57	5,645
28,601	0	4,59	5,65
28,7	0	4,59	5,655
28,8	0	4,605	5,65
28,9	0	4,605	5,655
29	0	4,585	5,64
29,1	0	4,565	5,65
29,201	0	4,56	5,65
29,3	0	4,54	5,645
29,401	0	4,535	5,655
29,501	0	4,565	5,655
29,6	0	4,575	5,64
29,699	0	4,565	5,655
29,8	0	4,57	5,635
29,9	0	4,54	5,655
30	0	4,555	5,655
30,101	0	4,545	5,635
30,2	0	4,53	5,65
30,3	0	4,52	5,65
30,401	0	4,555	5,655
30,5	0	4,535	5,655
30,601	0	4,535	5,65
30,7	0	4,53	5,64
30,801	0	4,525	5,655
30,9	0	4,5	5,655
31	0	4,5	5,645
31,1	0	4,5	5,645
31,2	0	4,495	5,655
31,3	0	4,5	5,655
31,399	0	4,53	5,65
31,5	0	4,495	5,645
31,601	0	4,5	5,655
31,7	0	4,515	5,645
31,799	0	4,495	5,645
31,9	0	4,515	5,645
32	0	4,525	5,645
32,101	0	4,5	5,655
32,2	0	4,52	5,655
32,3	0	4,525	5,645
32,4	0	4,515	5,655
32,501	0	4,51	5,65
32,6	0	4,51	5,65
32,7	0	4,5	5,65
32,8	0	4,5	5,655
32,9	0	4,495	5,645
33	0	4,505	5,65
33,099	0	4,49	5,655
33,199	0	4,51	5,64
33,3	0	4,52	5,65
33,4	0	4,515	5,655
33,501	0	4,49	5,65
33,6	0	4,5	5,64
33,701	0	4,49	5,635
33,8	0	4,47	5,645
33,901	0	4,5	5,635
34	0	4,495	5,655
34,1	0	4,49	5,655
34,2	0	4,485	5,65
34,301	0	4,485	5,655
34,4	0	4,455	5,645
34,501	0	4,485	5,655
34,6	0	4,49	5,65
34,7	0	4,475	5,655
34,799	0	4,475	5,65
34,9	0	4,46	5,655
35,001	0	4,465	5,655
35,101	0	4,485	5,655
35,2	0	4,46	5,635
35,3	0	4,455	5,65
35,401	0	4,425	5,64
35,501	0	4,38	5,655
35,601	0	4,385	5,65
35,7	0	4,39	5,65
35,8	0	4,415	5,65
35,901	0	4,405	5,65
36	0	4,39	5,65
36,1	0	4,395	5,645
36,201	0	4,365	5,655
36,3	0	4,385	5,645
36,4	0	4,41	5,65
36,5	0	4,395	5,65
36,601	0	4,42	5,655
36,7	0	4,41	5,655
36,8	0	4,42	5,65
36,9	0	4,405	5,65
37	0	4,39	5,655
37,099	0	4,44	5,65
37,2	0	4,425	5,655
37,3	0	4,42	5,645
37,4	0	4,425	5,655
37,5	0	4,42	5,65
37,6	0	4,44	5,65
37,7	0	4,435	5,65
